Time_Position	Position
09:00:10.720	-100
09:01:04.305	-142
09:01:04.305	-200
09:01:59.794	-100
09:01:59.794	0
09:02:01.977	100
09:05:14.883	200
09:05:14.883	209
09:05:30.143	300
09:05:30.175	400
09:12:29.942	300
09:19:46.641	200
09:22:58.204	100
09:22:58.204	48
09:22:58.204	0
09:22:58.204	-100
09:22:58.267	-200
09:23:38.319	-100
09:35:35.757	-200
09:35:35.757	-300
09:41:41.681	-400
09:48:47.810	-500
09:49:48.553	-568
09:49:48.592	-600
09:55:10.704	-542
09:55:59.575	-500
10:01:04.438	-400
10:20:37.032	-441
10:20:37.032	-500
10:47:08.308	-400
10:54:32.186	-300
10:57:29.579	-203
11:32:44.824	-200
11:35:00.999	-100
11:35:30.060	0
11:35:30.088	74
11:35:53.518	100
11:35:53.518	200
12:23:29.672	264
12:23:29.672	300
12:47:33.486	400
13:02:15.814	319
13:04:45.299	314
13:10:10.970	300
14:16:11.720	400
15:16:43.825	433
15:16:43.825	500
18:01:00.000	500
