Time_Position	Position
09:00:40.964	-83
09:01:04.495	-100
09:02:12.434	0
09:02:12.434	64
09:02:17.196	100
09:02:17.196	143
09:02:35.216	172
09:02:35.216	243
09:02:35.216	343
09:02:35.216	371
09:02:35.216	400
09:02:35.217	500
09:02:35.217	600
09:02:35.217	700
09:02:35.217	800
09:02:35.217	900
09:02:35.238	1000
09:02:35.238	1088
09:02:35.238	1100
09:02:35.238	1200
09:02:35.238	1238
09:02:35.238	1296
09:02:35.238	1300
09:02:35.238	1333
09:02:35.257	1433
09:02:35.257	1533
09:02:35.257	1633
09:02:35.257	1700
09:02:35.257	1800
09:03:21.026	1900
09:03:24.259	2000
09:03:24.594	1902
09:04:00.003	1802
09:04:00.003	1800
09:04:00.024	1741
09:04:00.025	1700
09:04:00.050	1607
09:04:00.071	1600
09:04:00.073	1652
09:04:04.274	1700
09:04:04.274	1792
09:04:04.274	1800
09:04:04.274	1900
09:04:04.274	2000
09:04:04.274	2032
09:04:04.274	2093
09:04:04.274	2100
09:04:04.274	2200
09:04:34.218	2117
09:04:34.218	2100
09:05:05.013	2013
09:05:22.962	2000
09:06:57.494	1938
09:06:57.495	1900
09:07:22.254	1883
09:07:27.063	1910
09:07:27.921	1983
09:08:03.242	1896
09:08:03.242	1883
09:08:03.242	1857
09:08:03.554	1757
09:08:03.554	1683
09:08:03.554	1583
09:08:03.554	1483
09:08:03.554	1406
09:08:03.615	1383
09:08:06.641	1309
09:08:13.613	1292
09:08:14.882	1283
09:09:15.598	1357
09:09:15.598	1383
09:09:15.598	1483
09:09:15.598	1583
09:09:15.598	1683
09:10:59.200	1746
09:10:59.200	1783
09:10:59.200	1883
09:10:59.200	1983
09:10:59.200	2083
09:10:59.200	2183
09:10:59.200	2283
09:10:59.200	2383
09:10:59.264	2434
09:10:59.266	2483
09:10:59.285	2519
09:10:59.285	2559
09:10:59.308	2583
09:10:59.451	2683
09:10:59.451	2723
09:10:59.451	2783
09:10:59.451	2883
09:10:59.459	2935
09:10:59.461	2983
09:10:59.461	3009
09:11:00.016	2909
09:11:00.016	2809
09:11:00.037	2748
09:11:00.071	2848
09:11:03.018	2809
09:11:16.193	2726
09:11:16.193	2709
09:11:16.193	2609
09:11:16.245	2509
09:11:16.245	2440
09:11:16.578	2409
09:11:16.578	2309
09:11:16.578	2223
09:11:23.263	2209
09:11:23.263	2148
09:11:24.319	2109
09:11:24.319	2009
09:11:24.319	1909
09:11:24.319	1809
09:11:24.914	1730
09:11:24.965	1709
09:11:24.965	1659
09:11:24.965	1609
09:11:30.482	1569
09:11:30.489	1512
09:11:30.489	1509
09:11:43.235	1409
09:11:46.008	1329
09:11:46.502	1309
09:12:37.432	1235
09:12:37.432	1209
09:12:37.432	1203
09:14:00.962	1125
09:14:00.962	1109
09:14:00.962	1009
09:14:05.347	909
09:14:12.861	809
09:14:46.726	709
09:14:46.726	609
09:14:46.726	532
09:14:46.726	509
09:15:00.325	409
09:15:00.476	309
09:15:00.476	212
09:15:15.990	209
09:15:15.990	109
09:15:15.990	102
09:15:16.019	50
09:15:16.331	9
09:15:50.536	-74
09:15:53.933	-153
09:16:40.867	-53
09:16:40.889	47
09:19:00.714	42
09:19:00.715	-53
09:19:00.715	-153
09:20:27.417	-253
09:20:27.417	-273
09:20:27.439	-274
09:25:07.424	-305
09:25:07.424	-374
09:25:10.475	-288
09:25:22.586	-274
09:25:22.586	-248
09:26:58.051	-221
09:29:18.311	-121
09:29:18.311	-74
09:29:18.311	26
09:29:18.311	29
09:29:18.311	103
09:29:18.332	113
09:29:18.386	126
09:29:19.585	187
09:29:25.511	226
09:29:25.511	306
09:29:28.788	326
09:30:28.203	401
09:30:28.203	426
09:30:28.305	376
09:30:47.512	476
09:30:49.596	376
09:30:49.596	357
09:30:49.596	276
09:31:05.122	176
09:31:05.125	76
09:33:26.892	26
09:34:30.212	126
09:34:39.558	26
09:34:39.558	15
09:34:39.558	-74
09:36:01.953	-174
09:36:01.953	-274
09:36:01.953	-368
09:36:01.953	-374
09:36:02.077	-414
09:36:02.077	-474
09:36:02.077	-501
09:36:49.591	-444
09:36:50.961	-425
09:36:50.961	-401
09:36:50.961	-355
09:36:51.635	-301
09:36:59.550	-201
09:36:59.550	-131
09:36:59.550	-103
09:37:10.725	-101
09:39:31.923	-201
09:40:50.657	-101
09:40:54.116	-1
09:40:54.116	38
09:40:56.972	99
09:40:56.972	103
09:41:10.116	168
09:41:10.152	199
09:41:56.321	99
09:43:01.114	-1
09:43:01.172	-74
09:45:07.148	-102
09:45:07.148	-174
09:45:07.148	-274
09:45:07.148	-374
09:49:17.263	-474
09:49:52.274	-574
09:49:52.274	-613
09:49:52.274	-674
09:49:52.274	-690
09:49:53.770	-774
09:49:53.770	-779
09:49:53.770	-874
09:49:53.770	-915
09:50:01.494	-974
09:50:01.494	-979
09:50:01.494	-1070
09:53:02.687	-1170
09:53:02.687	-1270
09:53:02.687	-1370
09:53:02.821	-1374
09:53:02.821	-1450
09:53:02.821	-1474
09:53:02.821	-1494
09:55:01.482	-1474
09:55:01.482	-1394
09:55:25.580	-1494
09:55:25.580	-1510
09:55:25.580	-1594
09:55:25.580	-1634
09:56:15.495	-1710
09:56:34.416	-1725
09:57:08.092	-1734
09:57:08.092	-1752
09:59:00.666	-1822
09:59:00.676	-1834
09:59:31.400	-1752
09:59:31.400	-1738
09:59:31.400	-1734
10:07:13.571	-1634
10:10:41.670	-1576
10:10:41.670	-1534
10:11:00.156	-1520
10:11:00.156	-1434
10:13:20.307	-1534
10:16:04.869	-1552
10:16:04.889	-1555
10:16:04.910	-1634
10:18:44.797	-1534
10:18:53.682	-1434
10:24:34.009	-1430
10:25:34.652	-1330
10:25:34.652	-1291
10:25:35.924	-1234
10:26:11.620	-1134
10:30:28.964	-1234
10:37:01.992	-1134
10:37:01.992	-1054
10:37:01.992	-1034
10:51:37.263	-934
10:51:39.936	-834
10:57:24.495	-734
10:57:29.478	-731
10:57:29.478	-694
10:57:48.813	-634
10:57:48.813	-534
10:57:48.813	-500
10:58:06.175	-434
10:58:06.175	-334
10:58:06.175	-234
10:58:27.343	-134
11:00:10.486	-234
11:00:10.486	-246
11:00:10.486	-334
11:00:10.486	-434
11:00:17.504	-459
11:00:17.504	-534
11:00:17.504	-559
11:00:19.820	-634
11:00:19.820	-734
11:00:31.817	-834
11:00:32.818	-934
11:08:27.075	-834
11:08:40.036	-883
11:08:40.036	-934
11:09:07.828	-1034
11:13:59.552	-1134
11:16:06.125	-1234
11:19:20.352	-1134
11:20:38.394	-1234
11:20:38.394	-1272
11:26:58.155	-1334
11:33:46.580	-1434
11:38:05.791	-1334
11:38:43.527	-1337
11:38:43.547	-1434
11:42:31.131	-1534
11:42:31.131	-1584
11:42:33.509	-1634
11:46:34.374	-1674
12:02:38.539	-1645
12:02:38.583	-1574
12:02:48.835	-1474
12:02:51.060	-1398
12:02:51.060	-1374
12:02:53.735	-1274
12:02:53.736	-1317
12:02:53.736	-1374
12:02:53.736	-1474
12:03:00.978	-1494
12:03:00.978	-1574
12:10:31.978	-1474
12:19:22.126	-1407
12:19:22.126	-1374
12:19:22.126	-1292
12:19:22.147	-1274
12:19:22.153	-1237
12:19:22.217	-1174
12:21:59.484	-1074
12:23:08.284	-1174
12:23:08.284	-1186
12:23:08.284	-1274
12:23:08.284	-1277
12:27:53.052	-1377
12:30:41.734	-1474
12:38:54.369	-1438
12:38:54.369	-1374
12:45:28.625	-1424
12:48:10.352	-1474
12:56:56.079	-1574
12:56:56.079	-1674
12:57:38.104	-1574
12:58:34.356	-1621
12:58:34.356	-1674
12:58:48.042	-1713
13:04:12.358	-1774
13:10:17.455	-1706
13:10:17.455	-1674
13:10:17.956	-1774
13:10:17.956	-1874
13:13:37.348	-1954
13:14:08.304	-1974
13:18:15.484	-2074
13:19:10.308	-2174
13:19:10.308	-2274
13:31:09.559	-2374
13:31:11.534	-2354
13:35:03.714	-2274
13:40:02.300	-2374
13:44:04.195	-2457
13:49:47.909	-2474
13:51:04.376	-2434
13:51:04.377	-2374
13:52:41.322	-2474
13:53:01.417	-2374
13:55:32.362	-2381
13:55:38.930	-2402
14:02:40.133	-2416
14:02:48.983	-2474
14:02:49.004	-2574
14:02:59.168	-2474
14:03:05.408	-2438
14:03:16.965	-2374
14:06:11.381	-2474
14:06:40.499	-2374
14:09:10.531	-2401
14:09:10.541	-2428
14:09:42.089	-2474
14:14:08.176	-2574
14:15:04.355	-2474
14:15:15.281	-2390
14:15:26.323	-2374
14:21:37.465	-2274
14:22:09.646	-2174
14:22:09.646	-2074
14:26:29.426	-1974
14:28:32.641	-1932
14:37:43.963	-1832
14:37:45.529	-1732
14:44:05.814	-1753
14:44:05.814	-1832
14:44:05.814	-1874
14:44:05.814	-1932
14:47:32.016	-1832
14:48:26.476	-1797
14:49:36.007	-1777
14:49:45.984	-1732
14:52:24.406	-1674
14:52:24.406	-1648
14:52:24.406	-1574
14:52:24.406	-1474
14:58:20.207	-1374
15:03:04.448	-1434
15:03:04.448	-1455
15:03:04.448	-1474
15:07:33.181	-1574
15:13:52.203	-1474
15:15:43.057	-1454
15:15:43.057	-1453
15:15:43.090	-1374
15:19:34.819	-1274
15:21:22.627	-1174
15:23:13.441	-1074
15:25:47.734	-1174
15:25:56.069	-1274
15:26:44.781	-1191
15:28:58.198	-1174
15:32:55.969	-1192
15:33:04.551	-1244
15:33:47.198	-1227
15:33:47.198	-1144
15:48:05.430	-1174
15:49:04.017	-1074
15:50:48.386	-1174
15:50:48.386	-1177
15:52:33.981	-1077
15:53:02.907	-1093
15:53:02.907	-1177
15:58:08.739	-1077
15:59:01.647	-1112
15:59:03.363	-1138
15:59:03.363	-1177
16:01:10.417	-1277
16:03:30.568	-1274
16:03:43.592	-1177
16:13:59.983	-1077
16:14:56.309	-1177
16:16:47.808	-1277
16:17:42.532	-1377
16:19:00.084	-1477
16:19:00.084	-1574
16:19:00.961	-1531
16:19:00.963	-1474
16:19:51.062	-1374
16:19:51.303	-1274
16:20:20.688	-1260
16:20:20.688	-1215
16:20:20.688	-1174
16:20:20.747	-1244
16:20:22.912	-1144
16:20:23.014	-1244
16:20:23.386	-1144
16:21:14.503	-1244
16:24:30.117	-1144
16:26:18.462	-1044
16:26:31.133	-1144
16:26:57.268	-1244
16:27:03.425	-1344
16:27:10.044	-1444
16:27:10.045	-1474
16:27:10.288	-1384
16:27:10.288	-1374
16:27:10.301	-1274
16:27:11.871	-1197
16:27:12.371	-1174
16:28:44.429	-1105
16:28:45.330	-1074
16:28:48.966	-974
16:28:57.301	-1074
16:28:57.301	-1174
16:28:58.581	-1274
16:29:04.837	-1374
16:29:25.626	-1474
16:29:43.441	-1574
16:30:56.628	-1474
16:31:57.518	-1374
16:32:32.878	-1419
16:32:32.878	-1474
16:32:37.445	-1574
16:43:06.737	-1674
16:43:41.333	-1605
16:43:41.333	-1574
16:44:05.747	-1674
16:44:23.661	-1754
16:44:23.870	-1774
16:44:23.870	-1874
16:46:11.715	-1974
16:46:11.715	-2074
16:46:25.678	-1992
16:46:25.680	-1974
16:46:25.680	-1949
16:46:39.698	-1874
16:46:39.964	-1774
16:47:01.521	-1804
16:47:01.532	-1833
16:51:06.494	-1733
17:01:05.929	-1833
17:01:06.076	-1874
17:01:52.552	-1793
17:01:52.552	-1774
17:02:34.741	-1782
17:02:40.556	-1812
17:04:40.889	-1874
17:04:42.034	-1974
17:04:44.299	-2074
17:05:14.029	-1974
17:06:20.339	-1874
17:07:13.646	-1974
17:07:14.259	-2074
17:08:43.233	-2174
17:10:56.512	-2274
17:11:16.514	-2174
17:11:16.514	-2158
17:13:17.586	-2074
17:16:32.304	-1974
17:16:50.742	-2074
17:19:31.536	-2174
17:19:39.646	-2074
17:22:51.566	-2067
17:22:51.585	-1974
17:23:24.279	-2074
17:23:24.342	-2076
17:23:24.893	-2174
17:23:31.365	-2274
17:23:34.276	-2264
17:23:34.278	-2174
17:24:22.408	-2074
17:24:42.312	-2055
17:24:46.480	-2130
18:01:00.000	-2130
